,Id,Check_5,Check_3,Burnout_exh_1,Burnout_exh_2,Burnout_exh_3,Burnout_exh_4,Burnout_exh_5,Burnout_cyn_1,Burnout_cyn_2,Burnout_cyn_3,Burnout_cyn_4,Burnout_cyn_5,Burnout_eff_1,Burnout_eff_2,Burnout_eff_3,Burnout_eff_4,Burnout_eff_5,Burnout_eff_6,Burnout_eff_MEAN,Burnout_eff_1_REV,Burnout_eff_2_REV,Burnout_eff_3_REV,Burnout_eff_4_REV,Burnout_eff_5_REV,Burnout_eff_6_REV,Burnout_exh_MEAN,Burnout_cyn_MEAN,Burnout_ineff_MEAN,Work_overload,Safe_work_env,Safe_work_env_REV,Relation_supervisor_1,Relation_supervisor_2,Relation_supervisor_3,Relation_supervisor_4,Relation_supervisor_5,Relation_supervisor_6,Relation_supervisor_7,Relation_supervisor_8,Relation_supervisor_9,Relation_supervisor_10,Relation_supervisor_11,Relation_supervisor_MEAN,Relation_co_workers_IOS,Obj_supervisor_1,Obj_supervisor_2,Obj_supervisor_3,Obj_supervisor_4,Obj_supervisor_5,Obj_supervisor_6,Obj_supervisor_7,Obj_supervisor_8,Obj_supervisor_9,Obj_supervisor_7_REV,Obj_supervisor_8_REV,Obj_supervisor_9_REV,Obj_supervisor_MEAN,Obj_customer_1,Obj_customer_2,Obj_customer_3,Obj_customer_4,Obj_customer_5,Obj_customer_6,Obj_customer_7,Obj_customer_6_REV,Obj_customer_7_REV,Obj_costumer_MEAN,Bio_customer_1,Bio_customer_2,Bio_customer_3,Bio_customer_4,Bio_customer_5,Bio_customer_6,Bio_customer_7,Bio_customer_8,Bio_customer_7_REV,Bio_customer_8_REV,Bio_costumer_MEAN,Self_obj_object,Self_obj_thing,Self_obj_tool,Self_obj_number,Self_obj_machine,Self_obj_instrument,Self_obj_MEAN,Self_bio_virus,Self_bio_contagion,Self_bio_disease,Self_bio_infection,Self_bio_epidemic,Self_bio_MEAN,Sex,Age,Nationality,CLU4_1,QCL_4cl,filter_$
345,346.0,5.0,3.0,1.0,7.0,6.0,6.0,7.0,7.0,7.0,3.0,6.0,7.0,5.0,7.0,7.0,5.0,1.0,6.0,5.166666666666667,3.0,1.0,1.0,3.0,7.0,2.0,5.4,6.0,2.8333333333333335,95.0,45.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,7.0,7.0,6.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,6.888888888888889,2.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,7.0,7.0,3.625,7.0,7.0,6.0,7.0,6.0,2.0,5.833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,59.0,Italiana,2.0,2.0,Selected
346,347.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0,1.0,1.0,3.0,4.333333333333333,1.0,1.0,1.0,7.0,7.0,5.0,7.0,6.2,3.6666666666666665,85.0,30.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.4545454545454546,3.0,7.0,7.0,5.0,7.0,7.0,7.0,1.0,7.0,2.0,7.0,1.0,6.0,6.0,7.0,7.0,7.0,1.0,6.0,3.0,5.0,5.0,3.0,5.142857142857143,7.0,5.0,7.0,5.0,7.0,7.0,5.0,1.0,3.0,7.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,6.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,Female,32.0,Italiana,,,Not Selected
347,348.0,5.0,3.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.666666666666667,4.0,3.0,4.0,3.0,3.0,3.0,6.6,4.8,3.3333333333333335,59.0,50.0,50.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,3.090909090909091,5.0,7.0,5.0,7.0,4.0,5.0,4.0,2.0,1.0,3.0,6.0,7.0,5.0,5.555555555555555,4.0,6.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.142857142857143,4.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,5.0,3.125,6.0,5.0,5.0,6.0,5.0,5.0,5.333333333333333,1.0,3.0,3.0,3.0,3.0,2.6,Female,48.0,Italiana,2.0,2.0,Selected
348,349.0,3.0,3.0,1.0,4.0,6.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,7.0,7.0,7.0,2.0,7.0,7.0,6.166666666666667,1.0,1.0,1.0,6.0,1.0,1.0,3.2,2.2,1.8333333333333333,10.0,1.0,99.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,2.272727272727273,1.0,2.0,4.0,6.0,2.0,2.0,1.0,5.0,3.0,4.0,3.0,5.0,4.0,3.2222222222222223,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.2857142857142856,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,6.0,2.375,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,37.0,Italia,,,Not Selected
349,350.0,5.0,3.0,2.0,5.0,5.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,6.0,3.0,4.0,5.0,4.333333333333333,5.0,3.0,2.0,5.0,4.0,3.0,3.4,3.2,3.6666666666666665,100.0,51.0,49.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.090909090909091,5.0,2.0,1.0,2.0,3.0,1.0,2.0,6.0,3.0,6.0,2.0,5.0,2.0,2.2222222222222223,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,2.0,2.0,5.0,4.0,3.0,4.0,3.0,6.0,6.0,6.0,6.0,7.0,6.0,6.166666666666667,3.0,2.0,2.0,1.0,1.0,1.8,Female,41.0,Italiana,3.0,3.0,Selected
350,351.0,5.0,3.0,2.0,4.0,6.0,6.0,4.0,2.0,6.0,6.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.5,3.0,4.0,4.0,3.0,3.0,4.0,4.4,4.0,3.5,69.0,20.0,80.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,4.0,3.727272727272727,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,3.0,7.0,1.0,5.0,6.111111111111111,1.0,3.0,2.0,2.0,2.0,6.0,5.0,2.0,3.0,2.142857142857143,3.0,1.0,1.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,1.625,5.0,5.0,5.0,5.0,5.0,6.0,5.166666666666667,1.0,2.0,2.0,2.0,2.0,1.8,Female,40.0,Italiana,3.0,3.0,Selected
351,352.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,4.666666666666667,3.0,4.0,3.0,4.0,3.0,3.0,3.6,3.6,3.3333333333333335,100.0,28.0,72.0,4.0,4.0,5.0,4.0,7.0,4.0,5.0,4.0,4.0,5.0,4.0,4.545454545454546,6.0,2.0,5.0,2.0,1.0,2.0,5.0,4.0,4.0,7.0,4.0,4.0,1.0,2.888888888888889,7.0,7.0,7.0,7.0,6.0,2.0,2.0,6.0,6.0,6.571428571428571,2.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,7.0,6.0,3.875,2.0,1.0,2.0,2.0,2.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,Female,45.0,Italiana,3.0,3.0,Selected
352,353.0,6.0,3.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,1.0,1.0,7.0,6.0,5.0,4.0,5.0,1.0,4.666666666666667,1.0,2.0,3.0,4.0,3.0,7.0,6.2,4.6,3.3333333333333335,100.0,80.0,20.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,1.0,6.0,7.0,1.0,7.0,7.0,1.0,1.0,5.0,4.0,4.0,7.0,4.0,4.0,1.0,3.4444444444444446,7.0,4.0,1.0,5.0,7.0,7.0,2.0,1.0,6.0,4.428571428571429,1.0,7.0,1.0,7.0,1.0,1.0,7.0,7.0,1.0,1.0,2.5,4.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,Female,53.0,Italiana,,,Not Selected
353,354.0,5.0,3.0,2.0,7.0,7.0,5.0,2.0,3.0,6.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,3.3333333333333335,4.0,4.0,5.0,4.0,7.0,4.0,4.6,3.4,4.666666666666667,100.0,0.0,100.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2.727272727272727,4.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,7.0,7.0,6.888888888888889,7.0,7.0,7.0,6.0,7.0,2.0,3.0,6.0,5.0,6.428571428571429,1.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,7.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.166666666666667,6.0,4.0,3.0,3.0,4.0,4.0,Male,30.0,Italia,3.0,3.0,Selected
354,355.0,5.0,3.0,6.0,6.0,5.0,4.0,3.0,5.0,4.0,6.0,1.0,3.0,5.0,6.0,6.0,5.0,4.0,5.0,5.166666666666667,3.0,2.0,2.0,3.0,4.0,3.0,4.8,3.8,2.8333333333333335,90.0,82.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,7.0,6.0,7.0,6.181818181818182,5.0,1.0,6.0,4.0,2.0,1.0,3.0,7.0,2.0,7.0,1.0,6.0,1.0,2.7777777777777777,2.0,1.0,1.0,2.0,1.0,7.0,7.0,1.0,1.0,1.2857142857142858,2.0,1.0,1.0,2.0,1.0,2.0,7.0,6.0,1.0,2.0,1.5,6.0,7.0,7.0,6.0,6.0,6.0,6.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,40.0,Italiana,3.0,3.0,Selected
355,356.0,3.0,3.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,4.0,6.0,6.0,7.0,6.0,6.0,2.0,5.0,3.0,4.833333333333333,1.0,2.0,2.0,6.0,3.0,5.0,6.6,5.6,3.1666666666666665,70.0,38.0,62.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,3.090909090909091,7.0,6.0,5.0,6.0,6.0,5.0,5.0,2.0,2.0,3.0,6.0,6.0,5.0,5.555555555555555,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,3.857142857142857,7.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,4.0,3.25,7.0,7.0,6.0,7.0,7.0,7.0,6.833333333333333,3.0,2.0,3.0,3.0,2.0,2.6,Female,39.0,Italiana,,,Not Selected
356,357.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,5.0,6.0,6.0,2.0,4.0,4.0,4.5,3.0,2.0,2.0,6.0,4.0,4.0,4.4,3.6,3.5,42.0,62.0,38.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.818181818181818,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.5555555555555554,7.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.571428571428571,2.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,2.375,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,Female,51.0,Italiana,3.0,3.0,Selected
357,358.0,5.0,3.0,1.0,7.0,3.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,5.0,7.0,7.0,7.0,7.0,7.0,6.666666666666667,3.0,1.0,1.0,1.0,1.0,1.0,3.6,1.2,1.3333333333333333,30.0,100.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,7.0,3.0,7.0,1.0,1.8888888888888888,5.0,7.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.714285714285714,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,3.0,4.0,6.125,1.0,1.0,1.0,7.0,4.0,2.0,2.6666666666666665,2.0,3.0,3.0,3.0,3.0,2.8,Female,27.0,Italiana,4.0,4.0,Selected
358,359.0,5.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,7.0,6.0,7.0,4.0,7.0,2.0,5.5,1.0,2.0,1.0,4.0,1.0,6.0,2.6,1.8,2.5,70.0,20.0,80.0,5.0,4.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.7272727272727275,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,2.0,4.571428571428571,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,6.0,4.0,2.125,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,55.0,Italiana,4.0,4.0,Selected
359,360.0,5.0,3.0,7.0,4.0,2.0,2.0,4.0,3.0,3.0,5.0,1.0,2.0,4.0,7.0,6.0,5.0,6.0,5.0,5.5,4.0,1.0,2.0,3.0,2.0,3.0,3.8,2.8,2.5,10.0,58.0,42.0,5.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,5.545454545454546,5.0,2.0,3.0,4.0,2.0,3.0,1.0,6.0,2.0,6.0,2.0,6.0,2.0,2.7777777777777777,4.0,5.0,3.0,2.0,2.0,5.0,6.0,3.0,2.0,3.0,4.0,7.0,2.0,2.0,2.0,3.0,5.0,6.0,3.0,2.0,3.125,1.0,1.0,1.0,1.0,1.0,2.0,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,Female,46.0,Italiana,3.0,3.0,Selected
360,361.0,5.0,3.0,3.0,7.0,6.0,6.0,5.0,3.0,7.0,4.0,1.0,1.0,6.0,6.0,5.0,2.0,3.0,4.0,4.333333333333333,2.0,2.0,3.0,6.0,5.0,4.0,5.4,3.2,3.6666666666666665,36.0,61.0,39.0,2.0,5.0,2.0,4.0,1.0,3.0,5.0,3.0,1.0,5.0,1.0,2.909090909090909,4.0,7.0,6.0,7.0,5.0,7.0,7.0,1.0,1.0,6.0,7.0,7.0,2.0,6.111111111111111,7.0,7.0,7.0,6.0,7.0,2.0,3.0,6.0,5.0,6.428571428571429,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,3.0,2.125,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,34.0,ITALIANA,3.0,1.0,Selected
361,362.0,5.0,3.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,7.0,7.0,6.0,7.0,7.0,6.5,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.6,1.5,2.0,81.0,19.0,6.0,5.0,7.0,7.0,4.0,5.0,5.0,5.0,6.0,7.0,5.0,5.636363636363637,6.0,3.0,1.0,1.0,4.0,2.0,2.0,6.0,6.0,7.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,4.0,5.0,4.0,3.0,2.7142857142857144,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,4.0,1.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,40.0,Italiana,4.0,4.0,Selected
362,363.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,1.0,1.0,5.0,4.0,1.0,2.0,4.0,7.0,7.0,3.0,7.0,7.0,4.0,30.0,0.0,100.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.6363636363636365,5.0,7.0,7.0,7.0,7.0,5.0,7.0,1.0,5.0,4.0,7.0,3.0,4.0,6.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.7142857142857144,7.0,7.0,5.0,5.0,5.0,2.0,7.0,7.0,1.0,1.0,4.125,7.0,7.0,7.0,7.0,7.0,5.0,6.666666666666667,2.0,1.0,1.0,1.0,1.0,1.2,Female,31.0,Italia,2.0,2.0,Selected
363,364.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,3.5,5.0,5.0,4.0,5.0,3.0,5.0,3.8,2.8,4.5,70.0,22.0,78.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,7.0,5.0,6.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,4.222222222222222,4.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,6.0,4.0,2.875,3.0,2.0,2.0,4.0,2.0,4.0,2.8333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,Female,49.0,Italiana,3.0,3.0,Selected
364,365.0,5.0,3.0,6.0,6.0,6.0,2.0,7.0,6.0,6.0,5.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.8333333333333333,4.0,7.0,5.0,7.0,7.0,7.0,5.4,4.6,6.166666666666667,80.0,30.0,70.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,1.9090909090909092,6.0,6.0,6.0,6.0,5.0,4.0,5.0,2.0,1.0,5.0,6.0,7.0,3.0,5.333333333333333,4.0,6.0,6.0,4.0,4.0,5.0,5.0,3.0,3.0,4.285714285714286,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,3.5,4.0,4.0,4.0,6.0,2.0,6.0,4.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,30.0,Italiana,3.0,2.0,Selected
365,366.0,5.0,3.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,3.0,5.0,6.0,4.0,1.0,6.0,4.0,4.333333333333333,3.0,2.0,4.0,7.0,2.0,4.0,6.8,5.4,3.6666666666666665,94.0,85.0,15.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.8181818181818181,5.0,7.0,7.0,2.0,6.0,7.0,7.0,1.0,1.0,3.0,7.0,7.0,5.0,6.111111111111111,2.0,5.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,2.7142857142857144,7.0,4.0,7.0,4.0,5.0,4.0,4.0,6.0,4.0,2.0,4.625,5.0,4.0,4.0,4.0,4.0,6.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,Female,20.0,Italiana,2.0,2.0,Selected
366,367.0,5.0,3.0,7.0,3.0,7.0,7.0,3.0,1.0,5.0,7.0,1.0,1.0,5.0,7.0,7.0,7.0,7.0,7.0,6.666666666666667,3.0,1.0,1.0,1.0,1.0,1.0,5.4,3.0,1.3333333333333333,100.0,50.0,50.0,5.0,4.0,7.0,3.0,4.0,4.0,4.0,7.0,5.0,2.0,4.0,4.454545454545454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,1.6666666666666667,7.0,7.0,7.0,7.0,7.0,3.0,1.0,5.0,7.0,6.714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,2.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,44.0,Italiana,1.0,1.0,Selected
367,368.0,5.0,3.0,6.0,7.0,5.0,6.0,7.0,6.0,6.0,2.0,4.0,3.0,6.0,6.0,5.0,2.0,5.0,5.0,4.833333333333333,2.0,2.0,3.0,6.0,3.0,3.0,6.2,4.2,3.1666666666666665,1.0,50.0,50.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.454545454545454,7.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,1.7777777777777777,5.0,4.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,3.2857142857142856,4.0,3.0,3.0,4.0,3.0,3.0,5.0,6.0,3.0,2.0,3.125,6.0,3.0,1.0,6.0,5.0,5.0,4.333333333333333,1.0,4.0,1.0,1.0,1.0,1.6,Female,38.0,Italiana,2.0,2.0,Selected
368,369.0,5.0,3.0,1.0,7.0,4.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,5.0,5.0,1.0,4.0,3.0,3.3333333333333335,6.0,3.0,3.0,7.0,4.0,5.0,3.2,2.2,4.666666666666667,84.0,52.0,48.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.3636363636363638,5.0,7.0,5.0,7.0,4.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,4.888888888888889,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.142857142857143,1.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,6.0,7.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,25.0,Italiana,4.0,4.0,Selected
369,370.0,5.0,3.0,3.0,7.0,3.0,2.0,6.0,1.0,2.0,7.0,1.0,1.0,2.0,7.0,7.0,2.0,7.0,7.0,5.333333333333333,6.0,1.0,1.0,6.0,1.0,1.0,4.2,2.4,2.6666666666666665,90.0,55.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0909090909090908,1.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,5.0,4.0,4.0,4.0,2.0,3.0,6.0,5.0,4.857142857142857,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,7.0,6.0,2.625,7.0,5.0,4.0,7.0,7.0,7.0,6.166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,Female,50.0,Italiana,1.0,1.0,Selected
370,371.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,5.0,7.0,6.0,7.0,4.0,6.0,5.833333333333333,3.0,1.0,2.0,1.0,4.0,2.0,1.6,2.8,2.1666666666666665,42.0,18.0,82.0,3.0,7.0,5.0,5.0,5.0,7.0,3.0,4.0,4.0,5.0,2.0,4.545454545454546,3.0,6.0,5.0,5.0,4.0,6.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,7.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,4.142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,4.0,2.125,4.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.6,Female,39.0,Italiana,4.0,4.0,Selected
371,372.0,5.0,3.0,7.0,7.0,7.0,5.0,7.0,3.0,5.0,7.0,4.0,4.0,5.0,7.0,7.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,7.0,3.0,3.0,6.6,4.6,3.0,90.0,28.0,72.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5454545454545454,6.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1.0,5.0,6.0,7.0,3.0,6.444444444444445,1.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,3.0,1.8571428571428572,7.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,3.0,4.0,7.0,7.0,5.0,7.0,7.0,6.0,6.5,7.0,7.0,7.0,7.0,7.0,7.0,Female,27.0,Italia,2.0,2.0,Selected
372,373.0,5.0,3.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,6.0,3.0,1.0,4.0,3.8333333333333335,4.0,3.0,2.0,5.0,7.0,4.0,3.8,4.2,4.166666666666667,74.0,60.0,40.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,3.272727272727273,4.0,7.0,5.0,2.0,5.0,6.0,6.0,3.0,7.0,3.0,5.0,1.0,5.0,4.666666666666667,2.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,2.2857142857142856,4.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.2,Female,27.0,Italiana,3.0,3.0,Selected
373,374.0,5.0,3.0,1.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.8,3.4,1.0,100.0,69.0,31.0,5.0,5.0,7.0,5.0,4.0,6.0,7.0,4.0,4.0,7.0,4.0,5.2727272727272725,4.0,1.0,1.0,1.0,5.0,1.0,5.0,7.0,6.0,5.0,1.0,2.0,3.0,2.2222222222222223,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,3.0,1.25,7.0,1.0,1.0,1.0,7.0,6.0,3.8333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,Female,27.0,Italiana,2.0,1.0,Selected
374,375.0,5.0,3.0,3.0,7.0,7.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,7.0,7.0,6.0,2.0,7.0,7.0,6.0,1.0,1.0,2.0,6.0,1.0,1.0,5.2,3.0,2.0,100.0,11.0,89.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,2.6363636363636362,6.0,6.0,7.0,6.0,5.0,6.0,6.0,4.0,2.0,5.0,4.0,6.0,3.0,5.444444444444445,7.0,7.0,4.0,7.0,5.0,1.0,3.0,7.0,5.0,6.0,7.0,7.0,5.0,4.0,7.0,5.0,3.0,4.0,5.0,4.0,5.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,1.0,1.0,1.0,2.0,Female,40.0,Italiana,1.0,1.0,Selected
375,376.0,5.0,3.0,7.0,7.0,7.0,4.0,5.0,7.0,6.0,7.0,1.0,1.0,3.0,6.0,7.0,4.0,3.0,4.0,4.5,5.0,2.0,1.0,4.0,5.0,4.0,6.0,4.4,3.5,70.0,25.0,75.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.7272727272727273,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.428571428571429,2.0,6.0,1.0,5.0,3.0,1.0,4.0,3.0,4.0,5.0,3.375,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,Female,27.0,Italiana,2.0,2.0,Selected
